MES,LATITUD,LONGITUD,CANTIDAD
2015-01,10.823065032,-75.078419039,1
2015-01,10.635031161,-75.15402741,1
2015-01,10.848288642,-74.806175549,23
2015-01,10.694812078,-74.770150903,4
2015-01,10.767401414,-74.854148436,2
2015-01,10.594651021,-74.798473158,1
2015-01,11.004422597,-74.907405804,1
2015-01,10.798940151,-74.768796603,9
2015-01,10.622507773,-74.955105416,4
2015-01,10.755626561,-74.78726468,5
2015-01,10.906906595,-74.778424903,35
2015-01,8.362996158,-74.103019049,1
2015-01,10.164221225,-75.371217884,27
2015-01,10.241718047,-75.026904215,1
2015-01,10.155170977,-74.999959492,4
2015-01,10.463433617,-75.45889915,85
2015-01,9.540047515,-74.894456346,1
2015-01,9.699819876,-75.157935726,14
2015-01,8.981717133,-74.090719016,1
2015-01,9.053135895,-74.705393181,17
2015-01,10.178213908,-75.17978161,1
2015-01,9.976017168,-75.343802649,13
2015-01,8.672628558,-73.914506788,1
2015-01,9.835362011,-75.106092009,7
2015-01,9.967957823,-75.065719587,2
2015-01,8.816088444,-74.005999668,1
2015-01,7.507922612,-74.103569774,3
2015-01,9.142512064,-74.545199057,15
2015-01,10.469207257,-75.361160527,7
2015-01,7.772519173,-74.262728426,3
2015-01,10.332090314,-75.116992257,1
2015-01,9.269516705,-74.586952326,1
2015-01,10.353107564,-75.379715411,11
2015-01,10.444913198,-75.267362754,5
2015-01,9.745147021,-74.880670367,5
2015-01,5.622488024,-73.804245312,2
2015-01,6.886954878,-72.181562849,1
2015-01,5.890602515,-73.067094843,3
2015-01,5.089466651,-73.314302722,1
2015-01,5.01450831,-73.488123516,1
2015-01,5.953466654,-74.452858102,10
2015-01,6.323088045,-72.696040893,1
2015-01,5.646672053,-72.870956503,13
2015-01,5.518472615,-73.378018556,15
2015-01,5.665762424,-73.514948003,1
2015-01,5.616204006,-75.455447104,8
2015-01,5.20029922,-75.752890779,24
2015-01,5.265539969,-75.473926194,1
2015-01,4.99467728,-75.812259892,12
2015-01,4.974340569,-75.659546861,67
2015-01,5.285743777,-75.589787839,5
2015-01,5.410515691,-74.72114262,22
2015-01,5.393185716,-75.557910707,1
2015-01,5.08343301,-75.50727881,242
2015-01,5.23295391,-75.152634472,9
2015-01,5.492632029,-75.60209955,4
2015-01,5.309142491,-75.041178923,1
2015-01,5.183358589,-75.506929774,4
2015-01,5.050342543,-75.661762659,29
2015-01,5.407187836,-75.166839962,7
2015-01,5.500035035,-75.482450565,1
2015-01,5.442275418,-75.75220499,19
2015-01,5.097563816,-75.733351662,17
2015-01,5.370332425,-75.409621766,12
2015-01,5.083424513,-75.810178904,6
2015-01,5.45295802,-75.640357045,7
2015-01,4.940211591,-75.435440137,43
2015-01,5.047822054,-75.879297,8
2015-01,1.536174657,-75.909475036,1
2015-01,0.647693081,-74.272354991,4
2015-01,1.115379292,-75.973284517,4
2015-01,1.749138704,-75.558239064,40
2015-01,1.38299611,-75.673811234,1
2015-01,2.018940891,-75.073086267,8
2015-01,1.308465061,-74.197469706,2
2015-01,5.126121886,-72.548210167,1
2015-01,6.03948032,-71.524457518,2
2015-01,5.779915281,-70.86947037,3
2015-01,4.528307719,-72.82314281,2
2015-01,5.242744761,-72.25802857,17
2015-01,2.084732945,-77.208813302,1
2015-01,3.062875557,-76.321279771,4
2015-01,3.136753606,-76.209645692,2
2015-01,1.793825164,-77.180603812,2
2015-01,3.228235212,-76.216708274,1
2015-01,3.194730618,-76.336241803,1
2015-01,2.157983906,-77.046576199,1
2015-01,2.702420026,-76.537704551,2
2015-01,2.471704362,-76.591944191,38
2015-01,3.266724205,-76.41846353,5
2015-01,1.52002179,-76.538762806,1
2015-01,2.984467338,-76.498731453,20
2015-01,2.936865997,-76.745824296,1
2015-01,3.180627317,-76.464455581,2
2015-01,8.248735219,-73.6227405,8
2015-01,9.949215908,-73.223582441,3
2015-01,9.510727925,-73.942146411,2
2015-01,9.946391309,-73.866288153,3
2015-01,9.426648354,-73.547978944,4
2015-01,9.238771332,-73.488108612,6
2015-01,10.199953563,-73.912820636,1
2015-01,9.683474681,-73.738337782,1
2015-01,8.337726622,-73.706491986,2
2015-01,8.588002247,-73.616023836,1
2015-01,9.52099808,-73.322493379,2
2015-01,8.938916143,-73.572472125,2
2015-01,7.769815987,-73.472188879,6
2015-01,10.169527121,-73.287982702,1
2015-01,7.937788454,-73.544363121,4
2015-01,8.902075012,-73.763396197,2
2015-01,10.218902768,-73.457847638,19
2015-01,5.070586101,-76.50701751,1
2015-01,5.810938364,-76.191894424,1
2015-01,5.7543229,-76.65015147,8
2015-01,5.26610158,-76.331095472,2
2015-01,5.281599258,-76.619627455,1
2015-01,4.789313614,-74.461942563,1
2015-01,4.537711619,-74.591246563,1
2015-01,4.232786985,-74.395762911,5
2015-01,4.705576252,-74.335407699,1
2015-01,4.930402779,-74.029851152,4
2015-01,4.578183896,-73.952900544,1
2015-01,5.118419271,-73.680685831,1
2015-01,4.857823671,-74.038095385,6
2015-01,4.76754674,-74.141558295,6
2015-01,4.879723016,-74.238022729,3
2015-01,4.834052334,-74.338022898,24
2015-01,4.743996711,-74.198659923,11
2015-01,4.323534028,-74.388591139,25
2015-01,5.01001953,-73.87671759,2
2015-01,4.867551134,-73.617732872,1
2015-01,4.338154518,-74.811439221,34
2015-01,4.523484884,-74.337246192,1
2015-01,4.801276832,-73.846434852,2
2015-01,4.231875945,-73.835439807,2
2015-01,4.650773167,-74.473217169,5
2015-01,4.978619842,-74.339360611,8
2015-01,4.75156751,-74.289630496,2
2015-01,4.672714223,-74.235731935,2
2015-01,4.407952015,-74.80565317,1
2015-01,5.168367634,-74.163365443,1
2015-01,5.619752748,-74.580192303,1
2015-01,5.09998103,-74.494510697,1
2015-01,4.307363489,-74.729434034,2
2015-01,4.581866267,-74.240296958,70
2015-01,4.838548601,-74.146802872,1
2015-01,5.084102682,-73.513625457,1
2015-01,4.452072974,-74.648644062,1
2015-01,4.968852913,-73.928870205,2
2015-01,4.063342074,-74.452597955,1
2015-01,5.316080652,-73.820105663,10
2015-01,5.011670402,-74.487647455,10
2015-01,5.06631685,-74.049603234,18
2015-01,8.265768688,-75.048684357,1
2015-01,8.191397953,-75.433825319,2
2015-01,8.895667051,-75.878423912,1
2015-01,9.165034998,-75.909781236,4
2015-01,9.265461621,-75.650908762,1
2015-01,7.866432635,-75.875339255,6
2015-01,8.584698016,-75.950550788,23
2015-01,8.181108488,-75.68923803,10
2015-01,8.799007016,-75.429256639,20
2015-01,9.330098329,-75.976238578,2
2015-01,7.813896829,-76.16846678,2
2015-01,2.484286091,-71.919169926,13
2015-01,1.709114446,-75.996641844,2
2015-01,3.243441923,-75.276706552,2
2015-01,2.172441496,-75.571312425,7
2015-01,2.371781539,-75.516997536,3
2015-01,2.541654161,-75.447810831,3
2015-01,1.945591321,-76.182047216,1
2015-01,2.328076586,-76.001172988,2
2015-01,2.993360046,-75.272362322,78
2015-01,2.576066285,-75.786937574,1
2015-01,2.061191362,-76.04110289,2
2015-01,2.914491967,-75.440661177,7
2015-01,1.68458076,-76.147855897,1
2015-01,1.848217185,-76.05217643,18
2015-01,2.79286115,-75.235368675,2
2015-01,2.851852692,-75.759889336,1
2015-01,3.287057875,-75.13838292,1
2015-01,2.646563339,-75.515926448,1
2015-01,10.948716767,-72.696968794,2
2015-01,11.090297147,-73.435687876,2
2015-01,10.8283716,-72.801817799,1
2015-01,11.099055817,-72.738424272,1
2015-01,11.381577644,-72.295008177,12
2015-01,11.605542633,-72.571603922,1
2015-01,11.242972141,-72.958763152,7
2015-01,10.81311496,-73.086599864,3
2015-01,11.999719855,-71.748826616,1
2015-01,10.583647554,-72.975202862,2
2015-01,10.313293299,-74.80834413,1
2015-01,10.857545516,-74.025004934,16
2015-01,9.114930635,-73.981054905,1
2015-01,10.459378178,-73.884065179,2
2015-01,9.735998134,-74.32840222,1
2015-01,10.433033993,-74.412511966,2
2015-01,9.76945611,-74.601815758,1
2015-01,10.847589014,-74.360579422,1
2015-01,10.51538178,-74.722969716,1
2015-01,11.121894357,-73.885278551,56
2015-01,10.796346583,-74.177983168,9
2015-01,3.943383008,-73.571351617,5
2015-01,3.805154089,-73.538866677,1
2015-01,4.232526389,-73.314775392,1
2015-01,3.382370124,-73.596254293,1
2015-01,3.441051399,-73.761154704,3
2015-01,3.947775585,-73.959838638,2
2015-01,2.752260112,-72.721094102,1
2015-01,4.005034467,-71.631574285,4
2015-01,3.193092925,-73.236714364,1
2015-01,4.014298921,-72.645704992,1
2015-01,3.289851171,-73.816352434,2
2015-01,3.515860962,-72.656727424,2
2015-01,4.09166877,-73.492915945,76
2015-01,2.811616698,-73.666522336,1
2015-01,1.469854084,-77.068809472,1
2015-01,1.480051172,-77.129850006,1
2015-01,1.44563774,-78.156210724,1
2015-01,1.315215636,-77.116366395,3
2015-01,1.386497844,-77.26969022,2
2015-01,0.957786429,-77.395327805,1
2015-01,1.151366658,-77.530113362,1
2015-01,0.497708465,-77.240476252,24
2015-01,1.584175998,-76.923352621,3
2015-01,1.338034371,-77.422930412,1
2015-01,1.541847847,-77.61781608,1
2015-01,1.619697376,-77.142846218,4
2015-01,1.672601269,-77.710544487,1
2015-01,1.286775273,-77.352203665,2
2015-01,2.287856547,-78.31219024,1
2015-01,1.083605497,-77.206100743,31
2015-01,1.430555262,-77.691795591,1
2015-01,1.574550638,-78.615409629,9
2015-01,1.288105409,-77.456700683,5
2015-01,1.591661392,-77.325253155,1
2015-01,1.064078111,-77.350634907,2
2015-01,1.134440523,-77.63073238,9
2015-01,8.081200092,-72.631521176,3
2015-01,7.695233593,-73.361396723,1
2015-01,8.256757875,-73.187893266,3
2015-01,7.742291094,-72.526807835,7
2015-01,8.206637527,-73.337650332,11
2015-01,7.379057623,-72.675903475,4
2015-01,8.329138642,-72.411190655,1
2015-01,7.772747824,-72.867699587,1
2015-01,8.112041811,-72.488626408,134
2015-01,8.215080767,-72.795809609,1
2015-01,7.718635863,-72.483611758,6
2015-01,1.204815876,-76.973768047,2
2015-01,1.26070915,-76.665843491,16
2015-01,0.673756323,-76.943139229,2
2015-01,0.433884539,-76.521582034,19
2015-01,0.272449048,-76.845104586,1
2015-01,0.911149515,-76.744954473,1
2015-01,4.499501128,-75.724899852,129
2015-01,4.366632382,-75.74403734,4
2015-01,4.467879428,-75.65674719,33
2015-01,4.604845344,-75.666884494,2
2015-01,4.395975176,-75.651323077,2
2015-01,4.669325347,-75.671469407,2
2015-01,4.426884849,-75.819273353,23
2015-01,4.521890945,-75.818065942,25
2015-01,4.30397934,-75.683304171,5
2015-01,4.610273497,-75.792050869,35
2015-01,4.611314654,-75.530921122,1
2015-01,5.139635357,-75.953538705,4
2015-01,4.918349676,-75.942753858,4
2015-01,5.200398696,-75.867938933,4
2015-01,4.842021144,-75.669936549,35
2015-01,4.988127679,-76.008226782,3
2015-01,4.904704187,-75.852081623,9
2015-01,4.942936185,-75.753213896,4
2015-01,5.414078141,-75.961353866,1
2015-01,4.803662773,-75.795790934,52
2015-01,5.286295408,-76.073594212,2
2015-01,5.323906864,-75.713396832,7
2015-01,4.833789828,-75.549501744,28
2015-01,5.076100313,-76.02286946,3
2015-01,5.955617327,-73.623452292,4
2015-01,7.054074558,-73.782116461,46
2015-01,7.033255886,-73.378723879,2
2015-01,7.155833544,-73.111569971,100
2015-01,6.40972961,-74.170304269,3
2015-01,6.608966483,-73.05897888,9
2015-01,7.079704598,-73.067992503,56
2015-01,6.976734127,-73.205267004,48
2015-01,7.204060063,-73.291380974,8
2015-01,7.348778319,-73.054389973,2
2015-01,6.492532315,-72.958347724,1
2015-01,6.720222349,-72.738410914,1
2015-01,6.97082104,-73.014811964,27
2015-01,7.398198257,-73.835469604,2
2015-01,7.4065422,-73.571318074,9
2015-01,6.550778765,-73.118879111,3
2015-01,6.462088241,-73.244360009,1
2015-01,7.170891099,-72.939704433,1
2015-01,6.685867326,-73.16396916,1
2015-01,9.314972282,-74.980140573,1
2015-01,9.160624283,-75.238581777,5
2015-01,9.135169096,-74.981347057,1
2015-01,9.422380117,-75.21302191,1
2015-01,8.546148134,-74.710378834,1
2015-01,9.392496685,-75.327187442,1
2015-01,8.835634919,-74.964693983,1
2015-01,9.256299047,-75.093970889,2
2015-01,9.814599536,-75.505229192,3
2015-01,9.533810567,-75.535434694,1
2015-01,9.316673928,-75.431749665,13
2015-01,5.006758956,-74.847500949,1
2015-01,3.37749064,-75.613732571,3
2015-01,4.406971283,-75.497459183,3
2015-01,4.123416795,-74.747002457,3
2015-01,3.743693084,-75.589866342,3
2015-01,3.98252395,-74.689369077,2
2015-01,4.166476969,-74.893529408,8
2015-01,4.242813257,-74.837086379,4
2015-01,5.186694812,-75.052289947,1
2015-01,4.076501341,-74.97657287,5
2015-01,5.179416561,-74.783030938,5
2015-01,4.451921427,-75.252590995,140
2015-01,4.866034592,-74.923371784,2
2015-01,4.877936755,-75.047630757,10
2015-01,4.193215498,-74.605174974,7
2015-01,3.937793962,-75.278243144,1
2015-01,4.433764446,-74.99879938,1
2015-01,3.09897343,-75.81684413,1
2015-01,4.216730954,-75.347583635,3
2015-01,3.912542787,-75.018597615,1
2015-01,5.235322593,-74.906680891,4
2015-01,4.70988172,-74.920898857,3
2015-01,4.965753461,-75.155929691,1
2015-01,4.6788971,-75.782979317,9
2015-01,4.153314228,-76.160633411,1
2015-01,4.795927292,-76.029630488,13
2015-01,4.704287864,-76.141649985,2
2015-01,4.393118861,-76.349820385,5
2015-01,3.493340766,-77.118728315,25
2015-01,4.196852991,-76.089610303,3
2015-01,4.308997973,-75.836725668,25
2015-01,3.923271619,-76.642604838,2
2015-01,3.382091564,-76.383176631,4
2015-01,4.70684716,-75.917908459,36
2015-01,3.649822218,-76.720393465,18
2015-01,4.756063701,-76.215028258,3
2015-01,3.656072873,-76.308417837,11
2015-01,4.539979729,-76.287627013,3
2015-01,4.917562873,-76.066010008,3
2015-01,3.304104295,-76.164773067,22
2015-01,3.759414991,-76.345182773,4
2015-01,3.819854318,-75.983124185,30
2015-01,3.213892389,-76.627604178,3
2015-01,4.537937391,-76.103289827,10
2015-01,4.483511142,-75.966773027,2
2015-01,4.597588666,-75.949199698,5
2015-01,3.558392876,-76.227799721,50
2015-01,3.42063665,-76.178418412,9
2015-01,4.109500298,-76.371054433,4
2015-01,4.443571848,-76.168242493,10
2015-01,3.98143244,-76.208361678,5
2015-01,3.399043723,-76.576492589,72
2015-01,4.193411919,-75.888181633,41
2015-01,4.638421279,-76.081061761,1
2015-01,4.233268116,-76.342926988,5
2015-01,4.02840797,-76.032503793,51
2015-01,4.707718947,-75.778359026,3
2015-01,4.644242641,-76.259244825,1
2015-01,3.74365889,-76.470647175,1
2015-01,3.904130354,-76.390804349,11
2015-01,3.595913669,-76.5109879,7
2015-01,4.35359875,-76.050653363,19
2015-01,1.06148231,-70.46688401,1
2015-01,4.262454746,-69.521404835,6
2015-01,5.836529669,-68.141222336,4
2015-02,-3.530058784,-70.04513691,27
2015-02,5.803728154,-75.438473525,2
2015-02,6.032921994,-75.708003098,9
2015-02,6.977788843,-74.981239298,3
2015-02,5.604993248,-75.941283908,53
2015-02,6.293546613,-75.917369269,1
2015-02,7.86047815,-76.582362643,8
2015-02,5.708114524,-75.094697954,1
2015-02,6.163683758,-75.809955281,2
2015-02,6.443417935,-75.329240854,13
2015-02,6.358841086,-75.589735878,110
2015-02,6.185783612,-75.956492463,7
2015-02,6.80906489,-75.912065947,4
2015-02,6.054446841,-75.626426743,42
2015-02,7.036017478,-75.287661778,1
2015-02,6.33797388,-74.733548173,2
2015-02,7.757967437,-76.643746573,1
2015-02,6.754821442,-75.305906539,1
2015-02,7.867941792,-75.035018239,3
2015-02,7.631665644,-76.639642127,1
2015-02,6.550065431,-75.08254116,7
2015-02,5.840995666,-76.010652526,40
2015-02,6.057468678,-75.900146783,15
2015-02,6.351882893,-75.50075633,9
2015-02,7.665155105,-75.223697441,4
2015-02,6.992243782,-76.314263284,5
2015-02,6.492403905,-75.422276872,7
2015-02,6.326444922,-75.783311748,3
2015-02,7.704633351,-74.664277263,2
2015-02,5.978078841,-75.263536102,4
2015-02,6.154394922,-75.546867788,126
2015-02,5.887702934,-75.679262419,4
2015-02,6.691364773,-76.33199656,3
2015-02,6.663095863,-75.948046628,1
2015-02,6.379745895,-75.447957442,12
2015-02,6.123380721,-75.127636463,2
2015-02,6.861576325,-75.225913027,2
2015-02,6.266625703,-75.437308008,15
2015-02,6.236329826,-75.156512723,2
2015-02,5.797039002,-75.906692028,8
2015-02,6.179279438,-75.614203699,100
2015-02,7.341549718,-75.678422773,1
2015-02,5.574444339,-75.818425748,3
2015-02,5.769820536,-75.764882556,1
2015-02,5.992524843,-75.430869347,20
2015-02,6.137595883,-75.648954991,15
2015-02,5.940434685,-75.354290227,3
2015-02,6.723990935,-75.783000458,1
2015-02,6.534573585,-74.714108541,3
2015-02,6.18520515,-75.304879329,19
2015-02,6.257590259,-75.611031065,1113
2015-02,5.916853903,-75.519726926,3
2015-02,7.983477394,-74.65844186,1
2015-02,8.493728551,-76.676995884,2
2015-02,6.611418083,-75.775670969,1
2015-02,6.232396368,-75.223509055,3
2015-02,5.80970186,-75.860766666,3
2015-02,6.481922267,-74.528742101,6
2015-02,6.126539139,-74.703177217,3
2015-02,5.954830151,-74.686191798,4
2015-02,6.997267375,-74.558656518,2
2015-02,6.053444254,-75.515738045,1
2015-02,6.150785807,-75.410760524,36
2015-02,6.901000506,-75.792227535,1
2015-02,6.138305183,-75.608805993,41
2015-02,5.970502334,-75.981372511,5
2015-02,6.918427233,-75.6657758,5
2015-02,6.193789659,-74.90732769,2
2015-02,5.840093731,-74.98176334,2
2015-02,6.438300409,-75.703107272,1
2015-02,6.823258913,-75.677708262,3
2015-02,6.466165211,-74.945073196,3
2015-02,6.310387522,-75.327401628,1
2015-02,5.878984956,-75.583303711,9
2015-02,6.675827825,-75.438143332,3
2015-02,6.481044132,-75.142600968,2
2015-02,7.26692339,-74.621639263,11
2015-02,5.826388779,-74.836376225,7
2015-02,6.520164552,-75.745809033,3
2015-02,7.488875998,-75.401894377,4
2015-02,5.871064557,-75.828711443,2
2015-02,6.058349971,-75.799660047,4
2015-02,7.016397069,-75.71363382,2
2015-02,8.173851745,-76.574037701,9
2015-02,5.673758571,-75.709799743,1
2015-02,6.33534134,-76.259064819,3
2015-02,7.265404213,-75.400945015,3
2015-02,6.836535122,-74.754030203,2
2015-02,6.9881309,-75.454399574,5
2015-02,6.64442786,-75.029902658,1
2015-02,6.925159318,-74.158240414,1
2015-02,7.474004006,-74.858483258,1
2015-02,6.796280825,-70.509211529,8
2015-02,6.799338394,-71.298274293,1
2015-02,6.906941714,-71.850707567,1
2015-02,6.390650479,-71.791786468,1
2015-02,10.793293019,-74.922194906,6
2015-02,10.98152051,-74.827715439,119
2015-02,10.897719907,-74.887087876,3
2015-02,10.823065032,-75.078419039,1
2015-02,10.635031161,-75.15402741,3
2015-02,10.848288642,-74.806175549,20
2015-02,10.454145546,-74.984773669,1
2015-02,10.694812078,-74.770150903,3
2015-02,10.767401414,-74.854148436,2
2015-02,11.004422597,-74.907405804,1
2015-02,10.507570513,-75.121880527,1
2015-02,10.798940151,-74.768796603,7
2015-02,10.622507773,-74.955105416,8
2015-02,10.755626561,-74.78726468,6
2015-02,10.906906595,-74.778424903,37
2015-02,10.740522657,-74.982674126,1
2015-02,8.757468863,-74.195158106,1
2015-02,8.362996158,-74.103019049,1
2015-02,10.164221225,-75.371217884,45
2015-02,10.241718047,-75.026904215,2
2015-02,10.155170977,-74.999959492,7
2015-02,10.463433617,-75.45889915,125
2015-02,9.235268598,-74.688409615,2
2015-02,9.540047515,-74.894456346,1
2015-02,9.699819876,-75.157935726,11
2015-02,10.034836723,-74.928110717,4
2015-02,9.053135895,-74.705393181,35
2015-02,10.178213908,-75.17978161,3
2015-02,9.976017168,-75.343802649,12
2015-02,8.253700061,-73.971345899,2
2015-02,8.672628558,-73.914506788,1
2015-02,10.364681919,-75.205234868,5
2015-02,9.081483143,-74.371866466,2
2015-02,9.835362011,-75.106092009,8
2015-02,9.967957823,-75.065719587,5
2015-02,7.507922612,-74.103569774,5
2015-02,10.649812776,-75.26548463,2
2015-02,9.142512064,-74.545199057,8
2015-02,10.469207257,-75.361160527,5
2015-02,10.353107564,-75.379715411,16
2015-02,10.444913198,-75.267362754,1
2015-02,5.622488024,-73.804245312,8
2015-02,5.890602515,-73.067094843,3
2015-02,5.089466651,-73.314302722,2
2015-02,5.01450831,-73.488123516,1
2015-02,5.150953297,-73.178967217,2
2015-02,5.762027786,-73.137774423,2
2015-02,5.953466654,-74.452858102,17
2015-02,5.47053997,-73.521175604,2
2015-02,6.395388812,-72.551848623,1
2015-02,5.646672053,-72.870956503,9
2015-02,5.518472615,-73.378018556,10
2015-02,5.616204006,-75.455447104,7
2015-02,5.20029922,-75.752890779,17
2015-02,5.265539969,-75.473926194,3
2015-02,4.99467728,-75.812259892,2
2015-02,4.974340569,-75.659546861,49
2015-02,5.285743777,-75.589787839,1
2015-02,5.410515691,-74.72114262,12
2015-02,5.393185716,-75.557910707,4
2015-02,5.08343301,-75.50727881,135
2015-02,5.23295391,-75.152634472,5
2015-02,5.492632029,-75.60209955,4
2015-02,5.183358589,-75.506929774,2
2015-02,5.050342543,-75.661762659,30
2015-02,5.407187836,-75.166839962,2
2015-02,5.500035035,-75.482450565,1
2015-02,5.442275418,-75.75220499,6
2015-02,5.097563816,-75.733351662,16
2015-02,5.370332425,-75.409621766,12
2015-02,5.083424513,-75.810178904,4
2015-02,5.45295802,-75.640357045,13
2015-02,4.940211591,-75.435440137,22
2015-02,5.047822054,-75.879297,2
2015-02,0.647693081,-74.272354991,3
2015-02,1.115379292,-75.973284517,4
2015-02,1.713734697,-75.268781092,1
2015-02,1.476630016,-75.202318246,2
2015-02,1.749138704,-75.558239064,50
2015-02,2.018940891,-75.073086267,1
2015-02,1.304702314,-76.110005942,1
2015-02,1.308465061,-74.197469706,2
2015-02,5.126121886,-72.548210167,1
2015-02,4.841308642,-72.847343398,1
2015-02,5.779915281,-70.86947037,3
2015-02,5.354527091,-71.254795186,1
2015-02,4.528307719,-72.82314281,1
2015-02,5.242744761,-72.25802857,12
2015-02,3.062875557,-76.321279771,3
2015-02,3.136753606,-76.209645692,5
2015-02,2.41326696,-77.690475305,5
2015-02,1.793825164,-77.180603812,6
2015-02,3.228235212,-76.216708274,4
2015-02,3.194730618,-76.336241803,2
2015-02,2.157983906,-77.046576199,2
2015-02,2.702420026,-76.537704551,6
2015-02,2.471704362,-76.591944191,37
2015-02,3.266724205,-76.41846353,7
2015-02,1.52002179,-76.538762806,1
2015-02,2.984467338,-76.498731453,36
2015-02,2.651291894,-76.350573563,2
2015-02,2.936865997,-76.745824296,3
2015-02,2.369625312,-76.710519323,5
2015-02,3.180627317,-76.464455581,10
2015-02,8.248735219,-73.6227405,10
2015-02,9.949215908,-73.223582441,4
2015-02,9.510727925,-73.942146411,1
2015-02,9.727732939,-73.252505222,3
2015-02,9.946391309,-73.866288153,7
2015-02,9.426648354,-73.547978944,3
2015-02,9.238771332,-73.488108612,4
2015-02,10.199953563,-73.912820636,1
2015-02,9.683474681,-73.738337782,2
2015-02,8.588002247,-73.616023836,1
2015-02,9.52099808,-73.322493379,3
2015-02,10.244405624,-73.078245692,2
2015-02,8.938916143,-73.572472125,1
2015-02,8.764116734,-73.632955464,1
2015-02,8.201070245,-73.487501265,1
2015-02,7.769815987,-73.472188879,7
2015-02,7.937788454,-73.544363121,3
2015-02,10.218902768,-73.457847638,38
2015-02,5.7543229,-76.65015147,8
2015-02,7.375606,-77.35636,1
2015-02,4.372744676,-74.671110509,2
2015-02,4.559962881,-74.525695298,2
2015-02,4.537711619,-74.591246563,2
2015-02,4.705576252,-74.335407699,4
2015-02,4.723063341,-74.459195283,1
2015-02,4.930402779,-74.029851152,2
2015-02,4.463746629,-74.04605246,1
2015-02,4.578183896,-73.952900544,1
2015-02,5.118419271,-73.680685831,2
2015-02,4.857823671,-74.038095385,6
2015-02,5.103127532,-73.97536559,1
2015-02,4.76754674,-74.141558295,3
2015-02,4.402259457,-73.94482435,1
2015-02,4.556947085,-74.426584776,1
2015-02,4.834052334,-74.338022898,27
2015-02,4.743996711,-74.198659923,4
2015-02,4.323534028,-74.388591139,38
2015-02,5.01001953,-73.87671759,1
2015-02,4.338154518,-74.811439221,61
2015-02,5.173554764,-74.640146507,2
2015-02,4.231875945,-73.835439807,1
2015-02,4.700785443,-73.929399208,1
2015-02,4.650773167,-74.473217169,1
2015-02,5.20459882,-74.407866109,2
2015-02,4.978619842,-74.339360611,2
2015-02,4.75156751,-74.289630496,7
2015-02,4.484437919,-73.405984868,1
2015-02,4.672714223,-74.235731935,2
2015-02,5.093705358,-73.883802375,2
2015-02,4.294780933,-74.614694997,1
2015-02,5.168367634,-74.163365443,3
2015-02,4.180497268,-74.471121297,2
2015-02,5.09998103,-74.494510697,1
2015-02,4.307363489,-74.729434034,1
2015-02,4.964100703,-74.272171286,1
2015-02,4.946805263,-74.412309212,1
2015-02,5.000633875,-73.772065443,1
2015-02,4.465970004,-74.263289627,7
2015-02,4.581866267,-74.240296958,110
2015-02,4.888060112,-73.965875277,4
2015-02,4.666608192,-74.367649558,1
2015-02,4.452072974,-74.648644062,3
2015-02,4.968852913,-73.928870205,8
2015-02,5.316080652,-73.820105663,1
2015-02,5.011670402,-74.487647455,8
2015-02,4.436054105,-74.485433391,2
2015-02,5.06631685,-74.049603234,16
2015-02,5.192795708,-74.477800029,1
2015-02,8.265768688,-75.048684357,2
2015-02,8.191397953,-75.433825319,1
2015-02,8.895667051,-75.878423912,9
2015-02,9.053287104,-75.373873626,2
2015-02,8.841811894,-75.607798292,1
2015-02,9.165034998,-75.909781236,8
2015-02,8.823307063,-76.343055201,1
2015-02,7.866432635,-75.875339255,3
2015-02,8.584698016,-75.950550788,19
2015-02,8.181108488,-75.68923803,13
2015-02,7.711515736,-75.771232238,3
2015-02,8.799007016,-75.429256639,25
2015-02,7.753054395,-75.567247397,2
2015-02,7.813896829,-76.16846678,2
2015-02,3.516363079,-68.008347279,6
2015-02,2.484286091,-71.919169926,22
2015-02,2.26975042,-75.716322355,1
2015-02,2.658666675,-75.329438026,6
2015-02,2.172441496,-75.571312425,5
2015-02,2.371781539,-75.516997536,1
2015-02,1.984394016,-75.696935488,2
2015-02,2.541654161,-75.447810831,3
2015-02,1.945591321,-76.182047216,2
2015-02,2.328076586,-76.001172988,3
2015-02,2.993360046,-75.272362322,139
2015-02,2.061191362,-76.04110289,2
2015-02,2.914491967,-75.440661177,6
2015-02,1.68458076,-76.147855897,1
2015-02,2.259601773,-75.831951604,4
2015-02,1.848217185,-76.05217643,21
2015-02,2.79286115,-75.235368675,3
2015-02,1.924165493,-76.416565503,1
2015-02,1.870992095,-75.807984706,2
2015-02,3.030611777,-75.08536553,1
2015-02,2.851852692,-75.759889336,2
2015-02,1.950715226,-75.917576487,3
2015-02,2.691517773,-75.673831406,1
2015-02,11.228690485,-72.532096574,3
2015-02,10.948716767,-72.696968794,4
2015-02,11.090297147,-73.435687876,1
2015-02,10.636696455,-72.8858431,2
2015-02,10.8283716,-72.801817799,2
2015-02,11.381577644,-72.295008177,12
2015-02,11.242972141,-72.958763152,7
2015-02,10.81311496,-73.086599864,5
2015-02,11.999719855,-71.748826616,3
2015-02,10.583647554,-72.975202862,4
2015-02,10.253564748,-74.103230272,1
2015-02,10.644908765,-73.879722568,8
2015-02,9.834264955,-74.084600846,1
2015-02,10.857545516,-74.025004934,15
2015-02,9.114930635,-73.981054905,5
2015-02,10.459378178,-73.884065179,5
2015-02,10.154295459,-74.831780906,1
2015-02,9.76945611,-74.601815758,2
