MES,CANTIDAD,LATITUD,LONGITUD
2014-05,2,4.483511142,-75.966773027
2014-06,1,4.483511142,-75.966773027
2014-07,1,4.483511142,-75.966773027
2014-11,4,4.483511142,-75.966773027
2014-12,1,4.483511142,-75.966773027
2015-01,2,4.483511142,-75.966773027
2015-02,2,4.483511142,-75.966773027
2015-03,1,4.483511142,-75.966773027
2015-04,2,4.483511142,-75.966773027
2015-05,6,4.483511142,-75.966773027
2015-06,1,4.483511142,-75.966773027
2015-07,1,4.483511142,-75.966773027
2015-08,2,4.483511142,-75.966773027
2015-09,6,4.483511142,-75.966773027
2015-10,3,4.483511142,-75.966773027
2015-11,3,4.483511142,-75.966773027
2015-12,1,4.483511142,-75.966773027
2010-04,2,4.484437919,-73.405984868
2010-09,1,4.484437919,-73.405984868
2011-05,1,4.484437919,-73.405984868
2012-05,1,4.484437919,-73.405984868
2012-06,1,4.484437919,-73.405984868
2013-01,1,4.484437919,-73.405984868
2014-07,2,4.484437919,-73.405984868
2015-02,1,4.484437919,-73.405984868
2015-10,2,4.484437919,-73.405984868
2010-08,1,4.492865435,-77.082713524
2011-02,1,4.492865435,-77.082713524
2011-12,1,4.492865435,-77.082713524
2012-01,3,4.492865435,-77.082713524
2012-03,4,4.492865435,-77.082713524
2013-01,3,4.492865435,-77.082713524
2015-05,1,4.492865435,-77.082713524
2010-01,295,4.499501128,-75.724899852
2010-02,313,4.499501128,-75.724899852
2010-03,269,4.499501128,-75.724899852
2010-04,253,4.499501128,-75.724899852
2010-05,292,4.499501128,-75.724899852
2010-06,231,4.499501128,-75.724899852
2010-07,319,4.499501128,-75.724899852
2010-08,256,4.499501128,-75.724899852
2010-09,251,4.499501128,-75.724899852
2010-10,247,4.499501128,-75.724899852
2010-11,198,4.499501128,-75.724899852
2010-12,192,4.499501128,-75.724899852
2011-01,331,4.499501128,-75.724899852
2011-02,358,4.499501128,-75.724899852
2011-03,359,4.499501128,-75.724899852
2011-04,306,4.499501128,-75.724899852
2011-05,384,4.499501128,-75.724899852
2011-06,333,4.499501128,-75.724899852
2011-07,295,4.499501128,-75.724899852
2011-08,290,4.499501128,-75.724899852
2011-09,296,4.499501128,-75.724899852
2011-10,376,4.499501128,-75.724899852
2011-11,324,4.499501128,-75.724899852
2011-12,102,4.499501128,-75.724899852
2012-01,477,4.499501128,-75.724899852
2012-02,475,4.499501128,-75.724899852
2012-03,529,4.499501128,-75.724899852
2012-04,458,4.499501128,-75.724899852
2012-05,406,4.499501128,-75.724899852
2012-06,442,4.499501128,-75.724899852
2012-07,336,4.499501128,-75.724899852
2012-08,291,4.499501128,-75.724899852
2012-09,336,4.499501128,-75.724899852
2012-10,359,4.499501128,-75.724899852
2012-11,184,4.499501128,-75.724899852
2012-12,44,4.499501128,-75.724899852
2013-01,327,4.499501128,-75.724899852
2013-02,210,4.499501128,-75.724899852
2013-03,217,4.499501128,-75.724899852
2013-04,318,4.499501128,-75.724899852
2013-05,265,4.499501128,-75.724899852
2013-06,118,4.499501128,-75.724899852
2013-07,73,4.499501128,-75.724899852
2013-08,113,4.499501128,-75.724899852
2013-09,102,4.499501128,-75.724899852
2013-10,107,4.499501128,-75.724899852
2013-11,95,4.499501128,-75.724899852
2013-12,24,4.499501128,-75.724899852
2014-01,237,4.499501128,-75.724899852
2014-02,190,4.499501128,-75.724899852
2014-03,112,4.499501128,-75.724899852
2014-04,122,4.499501128,-75.724899852
2014-05,130,4.499501128,-75.724899852
2014-06,83,4.499501128,-75.724899852
2014-07,71,4.499501128,-75.724899852
2014-08,84,4.499501128,-75.724899852
2014-09,78,4.499501128,-75.724899852
2014-10,25,4.499501128,-75.724899852
2014-11,36,4.499501128,-75.724899852
2014-12,14,4.499501128,-75.724899852
2015-01,129,4.499501128,-75.724899852
2015-02,115,4.499501128,-75.724899852
2015-03,48,4.499501128,-75.724899852
2015-04,66,4.499501128,-75.724899852
2015-05,121,4.499501128,-75.724899852
2015-06,71,4.499501128,-75.724899852
2015-07,81,4.499501128,-75.724899852
2015-08,80,4.499501128,-75.724899852
2015-09,53,4.499501128,-75.724899852
2015-10,54,4.499501128,-75.724899852
2015-11,58,4.499501128,-75.724899852
2015-12,39,4.499501128,-75.724899852
2012-07,1,4.500754182,-73.975645447
2014-07,1,4.500754182,-73.975645447
2014-11,1,4.500754182,-73.975645447
2015-08,1,4.500754182,-73.975645447
2010-03,1,4.516381655,-74.782577881
2012-10,1,4.516381655,-74.782577881
2013-06,1,4.516381655,-74.782577881
2013-07,1,4.516381655,-74.782577881
2013-11,1,4.516381655,-74.782577881
2010-04,1,4.519076127,-72.995489813
2011-08,2,4.519076127,-72.995489813
2012-01,1,4.519076127,-72.995489813
2012-02,1,4.519076127,-72.995489813
2012-04,1,4.519076127,-72.995489813
2012-10,1,4.519076127,-72.995489813
2012-11,2,4.519076127,-72.995489813
2012-12,2,4.519076127,-72.995489813
2013-03,1,4.519076127,-72.995489813
2013-04,1,4.519076127,-72.995489813
2013-06,3,4.519076127,-72.995489813
2013-07,1,4.519076127,-72.995489813
2013-11,1,4.519076127,-72.995489813
2014-01,1,4.519076127,-72.995489813
2014-03,1,4.519076127,-72.995489813
2014-07,1,4.519076127,-72.995489813
2014-10,1,4.519076127,-72.995489813
2015-02,2,4.519076127,-72.995489813
2015-05,1,4.519076127,-72.995489813
2010-01,90,4.521890945,-75.818065942
2010-02,69,4.521890945,-75.818065942
2010-03,69,4.521890945,-75.818065942
2010-04,62,4.521890945,-75.818065942
2010-05,49,4.521890945,-75.818065942
2010-06,88,4.521890945,-75.818065942
2010-07,59,4.521890945,-75.818065942
2010-08,50,4.521890945,-75.818065942
2010-09,26,4.521890945,-75.818065942
2010-10,27,4.521890945,-75.818065942
2010-11,22,4.521890945,-75.818065942
2010-12,18,4.521890945,-75.818065942
2011-01,52,4.521890945,-75.818065942
2011-02,89,4.521890945,-75.818065942
2011-03,71,4.521890945,-75.818065942
2011-04,155,4.521890945,-75.818065942
2011-05,97,4.521890945,-75.818065942
2011-06,86,4.521890945,-75.818065942
2011-07,50,4.521890945,-75.818065942
2011-08,27,4.521890945,-75.818065942
2011-09,26,4.521890945,-75.818065942
2011-10,28,4.521890945,-75.818065942
2011-11,28,4.521890945,-75.818065942
2011-12,6,4.521890945,-75.818065942
2012-01,63,4.521890945,-75.818065942
2012-02,40,4.521890945,-75.818065942
2012-03,65,4.521890945,-75.818065942
2012-04,33,4.521890945,-75.818065942
2012-05,49,4.521890945,-75.818065942
2012-06,36,4.521890945,-75.818065942
2012-07,45,4.521890945,-75.818065942
2012-08,32,4.521890945,-75.818065942
2012-09,28,4.521890945,-75.818065942
2012-10,21,4.521890945,-75.818065942
2012-11,21,4.521890945,-75.818065942
2013-01,26,4.521890945,-75.818065942
2013-02,35,4.521890945,-75.818065942
2013-03,30,4.521890945,-75.818065942
2013-04,59,4.521890945,-75.818065942
2013-05,42,4.521890945,-75.818065942
2013-06,28,4.521890945,-75.818065942
2013-07,33,4.521890945,-75.818065942
2013-08,28,4.521890945,-75.818065942
2013-09,29,4.521890945,-75.818065942
2013-10,24,4.521890945,-75.818065942
2013-11,17,4.521890945,-75.818065942
2013-12,2,4.521890945,-75.818065942
2014-01,17,4.521890945,-75.818065942
2014-02,30,4.521890945,-75.818065942
2014-03,22,4.521890945,-75.818065942
2014-04,16,4.521890945,-75.818065942
2014-05,20,4.521890945,-75.818065942
2014-06,21,4.521890945,-75.818065942
2014-07,17,4.521890945,-75.818065942
2014-08,14,4.521890945,-75.818065942
2014-09,8,4.521890945,-75.818065942
2014-10,4,4.521890945,-75.818065942
2014-11,7,4.521890945,-75.818065942
2014-12,2,4.521890945,-75.818065942
2015-01,25,4.521890945,-75.818065942
2015-02,14,4.521890945,-75.818065942
2015-03,6,4.521890945,-75.818065942
2015-04,12,4.521890945,-75.818065942
2015-05,8,4.521890945,-75.818065942
2015-06,2,4.521890945,-75.818065942
2015-07,4,4.521890945,-75.818065942
2015-08,4,4.521890945,-75.818065942
2015-09,8,4.521890945,-75.818065942
2015-10,2,4.521890945,-75.818065942
2015-11,4,4.521890945,-75.818065942
2010-02,2,4.523484884,-74.337246192
2012-03,1,4.523484884,-74.337246192
2012-07,1,4.523484884,-74.337246192
2014-08,1,4.523484884,-74.337246192
2015-01,1,4.523484884,-74.337246192
2015-11,1,4.523484884,-74.337246192
2010-04,1,4.528307719,-72.82314281
2010-08,2,4.528307719,-72.82314281
2010-09,1,4.528307719,-72.82314281
2010-11,1,4.528307719,-72.82314281
2010-12,1,4.528307719,-72.82314281
2011-02,3,4.528307719,-72.82314281
2011-03,1,4.528307719,-72.82314281
2011-05,2,4.528307719,-72.82314281
2011-06,1,4.528307719,-72.82314281
2011-10,1,4.528307719,-72.82314281
2011-12,1,4.528307719,-72.82314281
2012-01,1,4.528307719,-72.82314281
2012-03,1,4.528307719,-72.82314281
2012-04,1,4.528307719,-72.82314281
2012-08,1,4.528307719,-72.82314281
2012-10,1,4.528307719,-72.82314281
2012-11,4,4.528307719,-72.82314281
2012-12,2,4.528307719,-72.82314281
2013-01,1,4.528307719,-72.82314281
2013-04,2,4.528307719,-72.82314281
2013-05,2,4.528307719,-72.82314281
2013-06,3,4.528307719,-72.82314281
2013-08,2,4.528307719,-72.82314281
2013-09,1,4.528307719,-72.82314281
2013-10,1,4.528307719,-72.82314281
2014-01,5,4.528307719,-72.82314281
2014-02,2,4.528307719,-72.82314281
2014-03,2,4.528307719,-72.82314281
2014-04,2,4.528307719,-72.82314281
2014-05,4,4.528307719,-72.82314281
2014-07,1,4.528307719,-72.82314281
2014-08,2,4.528307719,-72.82314281
2014-10,1,4.528307719,-72.82314281
2014-12,1,4.528307719,-72.82314281
2015-01,2,4.528307719,-72.82314281
2015-02,1,4.528307719,-72.82314281
2015-03,1,4.528307719,-72.82314281
2015-04,2,4.528307719,-72.82314281
2015-05,8,4.528307719,-72.82314281
2015-06,1,4.528307719,-72.82314281
2015-07,3,4.528307719,-72.82314281
2015-08,2,4.528307719,-72.82314281
2015-09,1,4.528307719,-72.82314281
2015-11,3,4.528307719,-72.82314281
2010-02,1,4.528568462,-73.797052666
2010-03,1,4.528568462,-73.797052666
2012-08,1,4.528568462,-73.797052666
2013-04,2,4.528568462,-73.797052666
2015-05,1,4.528568462,-73.797052666
2010-10,1,4.537711619,-74.591246563
2011-03,1,4.537711619,-74.591246563
2011-06,1,4.537711619,-74.591246563
2011-09,1,4.537711619,-74.591246563
2012-01,1,4.537711619,-74.591246563
2012-02,1,4.537711619,-74.591246563
2012-03,2,4.537711619,-74.591246563
2012-08,1,4.537711619,-74.591246563
2012-11,3,4.537711619,-74.591246563
2013-02,1,4.537711619,-74.591246563
2013-07,1,4.537711619,-74.591246563
2013-09,4,4.537711619,-74.591246563
2014-02,1,4.537711619,-74.591246563
2014-03,1,4.537711619,-74.591246563
2014-08,4,4.537711619,-74.591246563
2014-09,1,4.537711619,-74.591246563
2014-10,1,4.537711619,-74.591246563
2015-01,1,4.537711619,-74.591246563
2015-02,2,4.537711619,-74.591246563
2015-04,1,4.537711619,-74.591246563
2015-05,1,4.537711619,-74.591246563
2015-06,1,4.537711619,-74.591246563
2015-07,1,4.537711619,-74.591246563
2015-08,1,4.537711619,-74.591246563
2015-10,3,4.537711619,-74.591246563
2010-01,1,4.537937391,-76.103289827
2010-02,12,4.537937391,-76.103289827
2010-03,10,4.537937391,-76.103289827
2010-04,1,4.537937391,-76.103289827
2010-05,5,4.537937391,-76.103289827
2010-06,6,4.537937391,-76.103289827
2010-07,10,4.537937391,-76.103289827
2010-08,6,4.537937391,-76.103289827
2010-09,8,4.537937391,-76.103289827
2010-10,6,4.537937391,-76.103289827
2010-11,3,4.537937391,-76.103289827
2010-12,6,4.537937391,-76.103289827
2011-01,10,4.537937391,-76.103289827
2011-02,11,4.537937391,-76.103289827
2011-03,13,4.537937391,-76.103289827
2011-04,13,4.537937391,-76.103289827
2011-05,19,4.537937391,-76.103289827
2011-06,13,4.537937391,-76.103289827
2011-07,15,4.537937391,-76.103289827
2011-08,17,4.537937391,-76.103289827
2011-09,11,4.537937391,-76.103289827
2011-10,6,4.537937391,-76.103289827
2011-11,3,4.537937391,-76.103289827
2011-12,1,4.537937391,-76.103289827
2012-01,19,4.537937391,-76.103289827
2012-02,15,4.537937391,-76.103289827
2012-03,7,4.537937391,-76.103289827
2012-04,10,4.537937391,-76.103289827
2012-05,5,4.537937391,-76.103289827
2012-06,5,4.537937391,-76.103289827
2012-07,5,4.537937391,-76.103289827
2012-08,5,4.537937391,-76.103289827
2012-09,5,4.537937391,-76.103289827
2012-10,5,4.537937391,-76.103289827
2012-11,9,4.537937391,-76.103289827
2012-12,7,4.537937391,-76.103289827
2013-01,10,4.537937391,-76.103289827
2013-02,7,4.537937391,-76.103289827
2013-03,14,4.537937391,-76.103289827
2013-04,18,4.537937391,-76.103289827
2013-05,11,4.537937391,-76.103289827
2013-06,6,4.537937391,-76.103289827
2013-07,15,4.537937391,-76.103289827
2013-08,8,4.537937391,-76.103289827
2013-09,8,4.537937391,-76.103289827
2013-10,6,4.537937391,-76.103289827
2013-11,6,4.537937391,-76.103289827
2013-12,3,4.537937391,-76.103289827
2014-01,12,4.537937391,-76.103289827
2014-02,22,4.537937391,-76.103289827
2014-03,16,4.537937391,-76.103289827
2014-04,10,4.537937391,-76.103289827
2014-05,16,4.537937391,-76.103289827
2014-06,12,4.537937391,-76.103289827
2014-07,9,4.537937391,-76.103289827
2014-08,5,4.537937391,-76.103289827
2014-09,12,4.537937391,-76.103289827
2014-10,7,4.537937391,-76.103289827
2014-11,3,4.537937391,-76.103289827
2014-12,2,4.537937391,-76.103289827
2015-01,10,4.537937391,-76.103289827
2015-02,3,4.537937391,-76.103289827
2015-03,2,4.537937391,-76.103289827
2015-04,4,4.537937391,-76.103289827
2015-05,4,4.537937391,-76.103289827
2015-06,3,4.537937391,-76.103289827
2015-07,7,4.537937391,-76.103289827
2015-08,4,4.537937391,-76.103289827
2015-09,6,4.537937391,-76.103289827
2015-10,11,4.537937391,-76.103289827
2015-11,8,4.537937391,-76.103289827
2015-12,1,4.537937391,-76.103289827
2010-04,4,4.539979729,-76.287627013
2010-05,1,4.539979729,-76.287627013
2010-09,1,4.539979729,-76.287627013
2010-11,1,4.539979729,-76.287627013
2011-05,3,4.539979729,-76.287627013
2011-06,2,4.539979729,-76.287627013
2011-10,1,4.539979729,-76.287627013
2012-02,1,4.539979729,-76.287627013
2012-03,1,4.539979729,-76.287627013
2012-04,1,4.539979729,-76.287627013
2012-05,1,4.539979729,-76.287627013
2012-07,1,4.539979729,-76.287627013
2012-08,4,4.539979729,-76.287627013
2012-10,4,4.539979729,-76.287627013
2013-02,4,4.539979729,-76.287627013
2013-03,4,4.539979729,-76.287627013
2013-04,4,4.539979729,-76.287627013
2013-05,1,4.539979729,-76.287627013
2013-06,4,4.539979729,-76.287627013
2013-07,2,4.539979729,-76.287627013
2013-08,4,4.539979729,-76.287627013
2013-09,2,4.539979729,-76.287627013
2013-10,1,4.539979729,-76.287627013
2014-02,9,4.539979729,-76.287627013
2014-03,6,4.539979729,-76.287627013
2014-04,2,4.539979729,-76.287627013
2014-05,7,4.539979729,-76.287627013
2014-06,3,4.539979729,-76.287627013
2014-08,2,4.539979729,-76.287627013
2014-09,3,4.539979729,-76.287627013
2014-10,5,4.539979729,-76.287627013
2014-11,1,4.539979729,-76.287627013
2015-01,3,4.539979729,-76.287627013
2015-02,7,4.539979729,-76.287627013
2015-03,1,4.539979729,-76.287627013
2015-04,2,4.539979729,-76.287627013
2015-05,6,4.539979729,-76.287627013
2015-06,4,4.539979729,-76.287627013
2015-07,2,4.539979729,-76.287627013
2015-08,3,4.539979729,-76.287627013
2015-09,1,4.539979729,-76.287627013
2015-10,2,4.539979729,-76.287627013
2015-11,3,4.539979729,-76.287627013
2010-03,3,4.556947085,-74.426584776
2010-04,1,4.556947085,-74.426584776
2010-05,2,4.556947085,-74.426584776
2010-06,1,4.556947085,-74.426584776
2010-09,1,4.556947085,-74.426584776
2010-10,2,4.556947085,-74.426584776
2011-02,2,4.556947085,-74.426584776
2011-04,2,4.556947085,-74.426584776
2011-05,4,4.556947085,-74.426584776
2011-06,1,4.556947085,-74.426584776
2011-07,2,4.556947085,-74.426584776
2011-08,2,4.556947085,-74.426584776
2011-10,6,4.556947085,-74.426584776
2011-11,2,4.556947085,-74.426584776
2011-12,1,4.556947085,-74.426584776
2012-02,1,4.556947085,-74.426584776
2012-03,2,4.556947085,-74.426584776
2012-04,1,4.556947085,-74.426584776
2012-05,2,4.556947085,-74.426584776
2012-06,4,4.556947085,-74.426584776
2012-07,6,4.556947085,-74.426584776
2012-09,1,4.556947085,-74.426584776
2012-11,4,4.556947085,-74.426584776
2013-07,3,4.556947085,-74.426584776
2013-08,1,4.556947085,-74.426584776
2013-09,1,4.556947085,-74.426584776
2013-10,2,4.556947085,-74.426584776
2014-01,4,4.556947085,-74.426584776
2014-02,1,4.556947085,-74.426584776
2014-03,1,4.556947085,-74.426584776
2014-05,2,4.556947085,-74.426584776
2014-07,1,4.556947085,-74.426584776
2014-08,1,4.556947085,-74.426584776
2014-10,1,4.556947085,-74.426584776
2014-11,1,4.556947085,-74.426584776
2015-02,1,4.556947085,-74.426584776
2015-03,1,4.556947085,-74.426584776
2015-06,1,4.556947085,-74.426584776
2015-08,1,4.556947085,-74.426584776
2015-10,2,4.556947085,-74.426584776
2010-01,4,4.559962881,-74.525695298
2010-02,1,4.559962881,-74.525695298
2010-03,4,4.559962881,-74.525695298
2010-06,1,4.559962881,-74.525695298
2010-09,1,4.559962881,-74.525695298
2011-03,1,4.559962881,-74.525695298
2011-05,4,4.559962881,-74.525695298
2011-06,1,4.559962881,-74.525695298
2011-08,1,4.559962881,-74.525695298
2011-10,1,4.559962881,-74.525695298
2012-10,2,4.559962881,-74.525695298
2012-11,10,4.559962881,-74.525695298
2013-01,2,4.559962881,-74.525695298
2013-02,8,4.559962881,-74.525695298
2013-03,1,4.559962881,-74.525695298
2013-04,1,4.559962881,-74.525695298
2013-05,1,4.559962881,-74.525695298
2013-06,1,4.559962881,-74.525695298
2013-09,1,4.559962881,-74.525695298
2013-10,1,4.559962881,-74.525695298
2013-11,1,4.559962881,-74.525695298
2014-01,1,4.559962881,-74.525695298
2014-03,2,4.559962881,-74.525695298
2014-08,1,4.559962881,-74.525695298
2014-09,2,4.559962881,-74.525695298
2014-11,1,4.559962881,-74.525695298
2015-02,2,4.559962881,-74.525695298
2015-04,2,4.559962881,-74.525695298
2015-05,1,4.559962881,-74.525695298
2010-03,1,4.578183896,-73.952900544
2011-10,2,4.578183896,-73.952900544
2012-02,1,4.578183896,-73.952900544
2012-04,1,4.578183896,-73.952900544
2012-06,3,4.578183896,-73.952900544
2013-02,1,4.578183896,-73.952900544
2013-06,1,4.578183896,-73.952900544
2015-01,1,4.578183896,-73.952900544
2015-02,1,4.578183896,-73.952900544
2010-01,45,4.581866267,-74.240296958
2010-02,39,4.581866267,-74.240296958
2010-03,42,4.581866267,-74.240296958
2010-04,39,4.581866267,-74.240296958
2010-05,45,4.581866267,-74.240296958
2010-06,28,4.581866267,-74.240296958
2010-07,40,4.581866267,-74.240296958
2010-08,30,4.581866267,-74.240296958
2010-09,35,4.581866267,-74.240296958
2010-10,31,4.581866267,-74.240296958
2010-11,21,4.581866267,-74.240296958
2010-12,19,4.581866267,-74.240296958
2011-01,27,4.581866267,-74.240296958
2011-02,51,4.581866267,-74.240296958
2011-03,38,4.581866267,-74.240296958
2011-04,40,4.581866267,-74.240296958
2011-05,42,4.581866267,-74.240296958
2011-06,44,4.581866267,-74.240296958
2011-07,58,4.581866267,-74.240296958
2011-08,33,4.581866267,-74.240296958
2011-09,35,4.581866267,-74.240296958
2011-10,65,4.581866267,-74.240296958
2011-11,21,4.581866267,-74.240296958
2011-12,25,4.581866267,-74.240296958
2012-01,64,4.581866267,-74.240296958
2012-02,74,4.581866267,-74.240296958
2012-03,73,4.581866267,-74.240296958
2012-04,50,4.581866267,-74.240296958
2012-05,64,4.581866267,-74.240296958
2012-06,50,4.581866267,-74.240296958
2012-07,70,4.581866267,-74.240296958
2012-08,51,4.581866267,-74.240296958
2012-09,63,4.581866267,-74.240296958
2012-10,81,4.581866267,-74.240296958
2012-11,54,4.581866267,-74.240296958
2012-12,48,4.581866267,-74.240296958
2013-01,70,4.581866267,-74.240296958
2013-02,59,4.581866267,-74.240296958
2013-03,70,4.581866267,-74.240296958
2013-04,56,4.581866267,-74.240296958
2013-05,58,4.581866267,-74.240296958
2013-06,50,4.581866267,-74.240296958
2013-07,63,4.581866267,-74.240296958
2013-08,80,4.581866267,-74.240296958
2013-09,51,4.581866267,-74.240296958
2013-10,35,4.581866267,-74.240296958
2013-11,46,4.581866267,-74.240296958
2013-12,33,4.581866267,-74.240296958
2014-01,56,4.581866267,-74.240296958
2014-02,90,4.581866267,-74.240296958
2014-03,107,4.581866267,-74.240296958
2014-04,83,4.581866267,-74.240296958
2014-05,88,4.581866267,-74.240296958
2014-06,77,4.581866267,-74.240296958
2014-07,86,4.581866267,-74.240296958
2014-08,63,4.581866267,-74.240296958
2014-09,49,4.581866267,-74.240296958
2014-10,59,4.581866267,-74.240296958
2014-11,41,4.581866267,-74.240296958
2014-12,33,4.581866267,-74.240296958
2015-01,70,4.581866267,-74.240296958
2015-02,110,4.581866267,-74.240296958
2015-03,99,4.581866267,-74.240296958
2015-04,149,4.581866267,-74.240296958
2015-05,85,4.581866267,-74.240296958
2015-06,114,4.581866267,-74.240296958
2015-07,70,4.581866267,-74.240296958
2015-08,77,4.581866267,-74.240296958
2015-09,84,4.581866267,-74.240296958
2015-10,76,4.581866267,-74.240296958
2015-11,27,4.581866267,-74.240296958
2015-12,17,4.581866267,-74.240296958
2011-02,2,4.582625784,-74.986306856
2011-04,1,4.582625784,-74.986306856
2011-08,1,4.582625784,-74.986306856
2011-09,1,4.582625784,-74.986306856
2012-01,2,4.582625784,-74.986306856
2012-06,1,4.582625784,-74.986306856
2013-02,1,4.582625784,-74.986306856
2013-06,2,4.582625784,-74.986306856
2013-11,1,4.582625784,-74.986306856
2014-06,1,4.582625784,-74.986306856
2014-07,1,4.582625784,-74.986306856
2014-10,1,4.582625784,-74.986306856
2014-11,2,4.582625784,-74.986306856
2014-12,1,4.582625784,-74.986306856
2015-02,2,4.582625784,-74.986306856
2015-03,1,4.582625784,-74.986306856
2015-04,2,4.582625784,-74.986306856
2015-05,1,4.582625784,-74.986306856
2015-06,1,4.582625784,-74.986306856
2015-07,2,4.582625784,-74.986306856
2015-10,1,4.582625784,-74.986306856
2015-11,2,4.582625784,-74.986306856
2010-02,1,4.586818665,-77.000907374
2010-04,1,4.586818665,-77.000907374
2010-05,2,4.586818665,-77.000907374
2010-06,1,4.586818665,-77.000907374
2010-07,2,4.586818665,-77.000907374
2010-08,2,4.586818665,-77.000907374
2010-09,2,4.586818665,-77.000907374
2010-10,2,4.586818665,-77.000907374
2010-11,1,4.586818665,-77.000907374
2010-12,1,4.586818665,-77.000907374
2011-01,6,4.586818665,-77.000907374
2011-05,1,4.586818665,-77.000907374
2011-06,1,4.586818665,-77.000907374
2011-07,2,4.586818665,-77.000907374
2011-08,1,4.586818665,-77.000907374
2011-09,1,4.586818665,-77.000907374
2011-10,2,4.586818665,-77.000907374
2011-12,2,4.586818665,-77.000907374
2012-02,3,4.586818665,-77.000907374
2012-07,1,4.586818665,-77.000907374
2012-08,1,4.586818665,-77.000907374
2012-09,1,4.586818665,-77.000907374
2012-12,3,4.586818665,-77.000907374
2013-04,2,4.586818665,-77.000907374
2013-05,6,4.586818665,-77.000907374
2013-06,4,4.586818665,-77.000907374
2013-07,1,4.586818665,-77.000907374
2013-08,2,4.586818665,-77.000907374
2013-11,2,4.586818665,-77.000907374
2014-02,3,4.586818665,-77.000907374
2014-03,2,4.586818665,-77.000907374
2014-04,3,4.586818665,-77.000907374
2014-05,2,4.586818665,-77.000907374
2014-06,1,4.586818665,-77.000907374
2014-07,3,4.586818665,-77.000907374
2014-08,2,4.586818665,-77.000907374
2014-10,1,4.586818665,-77.000907374
2014-11,1,4.586818665,-77.000907374
2015-03,1,4.586818665,-77.000907374
2015-04,1,4.586818665,-77.000907374
2015-05,5,4.586818665,-77.000907374
2015-06,2,4.586818665,-77.000907374
2015-08,1,4.586818665,-77.000907374
2015-10,1,4.586818665,-77.000907374
2015-11,1,4.586818665,-77.000907374
2015-12,1,4.586818665,-77.000907374
2010-01,1,4.597588666,-75.949199698
2010-02,1,4.597588666,-75.949199698
2010-03,1,4.597588666,-75.949199698
2010-05,2,4.597588666,-75.949199698
2010-06,3,4.597588666,-75.949199698
2010-07,1,4.597588666,-75.949199698
2010-08,2,4.597588666,-75.949199698
2010-09,1,4.597588666,-75.949199698
2010-11,1,4.597588666,-75.949199698
2011-02,5,4.597588666,-75.949199698
2011-03,5,4.597588666,-75.949199698
2011-04,2,4.597588666,-75.949199698
2011-05,2,4.597588666,-75.949199698
2011-06,1,4.597588666,-75.949199698
2011-07,5,4.597588666,-75.949199698
2011-08,4,4.597588666,-75.949199698
2011-09,4,4.597588666,-75.949199698
2011-10,1,4.597588666,-75.949199698
2011-11,7,4.597588666,-75.949199698
2011-12,5,4.597588666,-75.949199698
2012-01,2,4.597588666,-75.949199698
2012-02,2,4.597588666,-75.949199698
2012-03,3,4.597588666,-75.949199698
2012-04,1,4.597588666,-75.949199698
2012-05,5,4.597588666,-75.949199698
2012-06,3,4.597588666,-75.949199698
2012-08,2,4.597588666,-75.949199698
2012-09,4,4.597588666,-75.949199698
2012-11,1,4.597588666,-75.949199698
2012-12,1,4.597588666,-75.949199698
2013-01,3,4.597588666,-75.949199698
2013-04,3,4.597588666,-75.949199698
2013-05,2,4.597588666,-75.949199698
2013-06,2,4.597588666,-75.949199698
2013-07,1,4.597588666,-75.949199698
2013-08,3,4.597588666,-75.949199698
2013-09,1,4.597588666,-75.949199698
2013-10,3,4.597588666,-75.949199698
2013-11,2,4.597588666,-75.949199698
2013-12,1,4.597588666,-75.949199698
2014-01,3,4.597588666,-75.949199698
2014-02,3,4.597588666,-75.949199698
2014-03,2,4.597588666,-75.949199698
2014-05,2,4.597588666,-75.949199698
2014-06,5,4.597588666,-75.949199698
2014-07,4,4.597588666,-75.949199698
2014-09,4,4.597588666,-75.949199698
2014-10,2,4.597588666,-75.949199698
2014-12,2,4.597588666,-75.949199698
2015-01,5,4.597588666,-75.949199698
2015-02,4,4.597588666,-75.949199698
2015-03,5,4.597588666,-75.949199698
2015-04,3,4.597588666,-75.949199698
2015-05,12,4.597588666,-75.949199698
2015-06,4,4.597588666,-75.949199698
2015-07,8,4.597588666,-75.949199698
2015-08,1,4.597588666,-75.949199698
2015-09,2,4.597588666,-75.949199698
2015-11,2,4.597588666,-75.949199698
2010-11,2,4.599741357,-74.344903416
2012-03,1,4.599741357,-74.344903416
2013-11,1,4.599741357,-74.344903416
2015-04,1,4.599741357,-74.344903416
2015-08,1,4.599741357,-74.344903416
2010-01,17,4.604845344,-75.666884494
2010-02,33,4.604845344,-75.666884494
2010-03,16,4.604845344,-75.666884494
2010-04,6,4.604845344,-75.666884494
2010-05,6,4.604845344,-75.666884494
2010-06,11,4.604845344,-75.666884494
2010-07,15,4.604845344,-75.666884494
2010-08,24,4.604845344,-75.666884494
2010-09,16,4.604845344,-75.666884494
2010-10,4,4.604845344,-75.666884494
2010-11,11,4.604845344,-75.666884494
2010-12,3,4.604845344,-75.666884494
2011-01,26,4.604845344,-75.666884494
2011-02,27,4.604845344,-75.666884494
2011-03,23,4.604845344,-75.666884494
2011-04,13,4.604845344,-75.666884494
2011-05,20,4.604845344,-75.666884494
2011-06,10,4.604845344,-75.666884494
